3.203464776185881391e+01,6.281003754453158194e+01
4.063269814076276987e+01,5.920889210169934813e+01
3.934161284909471590e+01,4.840810261182025442e+01
3.809866515273422749e+01,2.806025627463202810e+01
2.553322412186649970e+01,6.291214594623545509e+01
3.083271999407855191e+01,5.538435954579341569e+01
2.214910845678473450e+01,5.414912338549054738e+01
2.833812574545990870e+01,5.017568559325112432e+01
2.587277508265627901e+01,5.493854832616845130e+01
3.518975204142246582e+01,1.991524829298721500e+01
3.106685887693599923e+01,5.748387384895440988e+01
3.007644577997231039e+01,4.038166033521828524e+01
3.717342839875376370e+01,2.739038499517423730e+01
3.514717573176261567e+01,5.159387530069180627e+01
2.422434622981807451e+01,4.925786151765029786e+01
3.341066670734733179e+01,6.934046388417327478e+01
3.725096292022966793e+01,5.472986017085541022e+01
2.969559296987062780e+01,2.403057099961023013e+01
3.333438349006612356e+01,2.404445125363236002e+01
3.581935198920668029e+01,5.087823227829324679e+01
2.621409665803848910e+01,3.336141696573959337e+01
4.237918777515741198e+01,2.911545289463763453e+01
3.392101342074669645e+01,7.729606263647156084e+01
3.649871626671777136e+01,5.105555364473858759e+01
3.105597462752841409e+01,4.591066812352226378e+01
3.285727136438645601e+01,4.858271940360290841e+01
2.660632246429565129e+01,7.770666661879441506e+01
3.199305175623185704e+01,5.881220431881499877e+01
3.673462371095158119e+01,5.579322692138350703e+01
2.961696381685049673e+01,7.213962192127678463e+01
6.280594766463439527e+01,7.068038499748610093e+01
6.784967541069929098e+01,5.395821239701933791e+01
6.921706472879743899e+01,4.869231888986618628e+01
7.332950223467256023e+01,8.011671470398776762e+01
6.877201707892179172e+01,6.657354570865862797e+01
6.227303908769999907e+01,9.360972616970910565e+01
6.893396206701351048e+01,4.872187515066372043e+01
6.530669026612821426e+01,8.845041572358969972e+01
6.771247950588586662e+01,6.327360925329384145e+01
7.636711343496497761e+01,8.207149042401375993e+01
7.469214591714455764e+01,6.587597955447225218e+01
7.021609889469793586e+01,7.010754416807638734e+01
7.468284574555897848e+01,8.886586291031395035e+01
6.818226208245727094e+01,6.492989402303574309e+01
6.287135343849170255e+01,7.850677817131305858e+01
7.121110201512124149e+01,6.452188480150857686e+01
6.819580700355376734e+01,7.856495484250280015e+01
7.057729276135835050e+01,6.846413170159712536e+01
7.251256758291464166e+01,6.588005877094232687e+01
6.565896750888509814e+01,7.307934321272031752e+01
7.262698723781795707e+01,3.541777539062491797e+01
7.250544399846630483e+01,7.702483472936526709e+01
6.584817055625573801e+01,5.421656037096063585e+01
8.183001469570847064e+01,4.338524725365183343e+01
7.270774042566718265e+01,9.387496504152858279e+01
7.432076105679252009e+01,5.681204259416357161e+01
6.238651333866222615e+01,5.898460673191588910e+01
7.314316766139400272e+01,8.530278926436231757e+01
6.413324617299312536e+01,1.033194496061214522e+02
7.229873608767142912e+01,4.699524034388199567e+01
8.518047361729030342e+01,5.373051400547312895e+00
8.552614490165542804e+01,2.642271131664237771e+00
9.191111312473307748e+01,1.360141616254893471e+01
1.001217811122055110e+02,1.544936708741857601e+01
8.495772168901810062e+01,1.038626715892801755e+01
7.995303524849406074e+01,1.530067174523786910e+01
9.398706021115779663e+01,-2.505289234464896708e+00
8.728978818460154798e+01,2.139195552699563407e+01
9.051334062627411470e+01,2.176771231954644037e+01
9.471505710828159863e+01,1.509909108802736810e+01
9.893636379736116737e+01,9.573917750187106890e+00
8.255488016920628525e+01,1.632747968061494248e+01
8.613574255424862258e+01,1.142707396713853107e+01
8.493691696884211240e+01,1.664584230051454483e+01
8.712774041274992953e+01,-3.191996869587736541e+00
9.366736430866016860e+01,1.558291641788061810e+01
8.935657554231538313e+01,1.574742213102669730e+01
9.358798313643652023e+01,9.912665327184775776e+00
9.439725977998249107e+01,2.464189866458300315e+01
8.756908474885690907e+01,1.631313927320802293e+01
8.629880761232266195e+01,1.487099111868269219e+01
9.628629033956829630e+01,9.565104024033507457e+00
8.429696512450608736e+01,1.161398349185975398e+01
8.683763262288212559e+01,1.220655005744686328e+01
9.341644508388961299e+01,1.162578965842242873e+01
1.066151341823276084e+02,1.464398520551319294e+01
8.506085217824451661e+01,1.124352034702972603e+01
9.377766601951110204e+01,1.088166143560702892e+01
9.698588290239382559e+01,6.677134711487171082e+00
9.530918267601865068e+01,9.352381478539552262e+00
