4.238108114695278061e+01,5.417427669021564896e+01
6.885548977177369068e+01,3.460830251535591628e+01
4.390290042342088839e+01,5.890490882552290941e+01
6.536621729379825751e+01,1.102658356609501666e+01
1.429026549679507418e+01,8.741773566676975804e+01
3.370017886945007035e+01,6.907626328907790381e+00
3.119193394222001814e+01,6.127806231598823672e+01
6.540414802670811412e+01,9.019173161265740646e+01
9.308366220543696556e+00,9.244497226698038617e+01
1.821011280743097771e+01,4.903891817700356981e+00
2.527441719989774782e+01,1.826865086609535993e+01
4.411135930673406591e+01,7.383970181535947575e+01
2.916644897484701460e+01,2.833477186170118145e+01
1.298766880433774773e+01,6.457086389716167218e+01
5.455697208908716789e+00,2.815431653090878683e+01
3.434105184743179251e+01,2.165785891080049907e+01
1.281886051294591766e+01,4.152257525979104003e+01
6.072169320209568610e+01,4.820828939406711555e+01
5.631087563418124553e-01,4.766468327045567577e+01
9.416782637433861680e+00,4.739188545206965131e+01
3.947575205188510239e+01,2.725631144869781153e+01
6.919906081588489144e+01,6.287500848087164229e+01
5.407462328199973456e+01,9.245543572376594454e+01
2.856150046089430816e+01,5.732866384964465567e+01
3.417430790402853358e+00,5.758903071098126958e+01
4.177582876476416374e+01,9.263628583985406806e+01
6.626677318858499177e+01,8.479741369009916241e+01
1.645840237693545305e+01,5.075427579787420740e+01
8.116119781260550781e+01,1.008591033494813338e+01
5.797886039894560639e+01,9.281929012449074534e+00
1.837520174635625025e+01,9.903873551344091197e+01
2.054266376206955869e+01,3.672699422374143552e+01
1.722113668585172519e+01,2.212440031359719228e+01
6.963925389320370130e+01,3.372415658054761423e+01
8.299541738893344700e+01,9.656187602873026776e+01
6.896690578442952813e+01,8.474923420641451344e+01
8.618889624737295208e+01,8.178409444972587039e+01
1.073541893991469820e+00,8.525483978508560767e+01
4.673866412340183984e+01,5.129825334755594213e+01
9.066745343949447999e+01,7.539250282341855325e+01
7.673017032978229679e+01,6.512424805366855196e+01
3.618741746588730734e+01,9.859130564393792895e+01
3.209969173188792269e+01,4.082655743486351696e+01
4.239380221744198707e+01,9.359011633778321482e+01
1.213431919601655196e+01,3.351124581672630143e+01
3.353564606245738844e+01,8.876007872263480181e+01
9.317583345805066131e+01,9.159988561773104720e+01
3.232742656814602356e+01,9.310116616924234734e+01
4.311195558299695563e+01,4.950566012901780510e+01
6.046847665118883697e+01,7.685397138661450356e+01
1.165037228186642793e+01,3.130862330254846615e+00
1.132436892822092922e+01,2.851529944240872538e+01
9.119199519084043004e+01,4.418838073437935776e+00
8.884101437086311392e+00,3.700419460162489571e+01
7.626185724549812051e+01,8.743392528823376608e+01
6.757786818418153985e+01,6.161362324204963414e+01
9.397003449028339617e+00,1.413190475627052933e+01
9.605748622240662371e+01,8.760560721964182562e+00
8.181509749509496388e+00,1.648999735323359772e+01
8.266757762437855206e+01,5.862036835128448331e+01
1.139285806408648583e+01,5.966852495741697737e+01
2.242236700449602438e+01,9.603966358435878092e+00
2.353462883657734395e+01,8.489741582370724515e+00
7.977532716469686136e+01,1.791915641198880138e+01
5.992898173330883083e+01,8.880359062015466520e+01
2.418304339096374278e+01,2.009812602083428246e+01
8.479484727386096665e+01,6.376184868806343786e+01
8.039529542945246021e+01,1.626400138681919216e+01
4.699768779831904197e+01,6.994400351244354397e+01
5.931526309884458215e+01,7.682473109213725593e+01
4.382470712819282710e+01,8.080029788523700063e+01
6.574602704030780842e+01,1.253227964380946347e+01
9.426609968126483352e+01,8.279967117773705354e+01
2.634268368368394420e+01,8.938599303117033656e+00
2.867656907275080158e+01,3.201662367114240482e+01
8.804240684787788496e+01,2.531211688312205865e+01
7.431603225233068599e+01,8.930978397233124255e+00
9.533564311303007344e+01,6.713880266722983947e+01
8.404729815041972074e+01,8.655464079654115039e+01
8.564974613102571688e-01,8.239166414298892960e-01
